"player_name","team_name","games","total_fg3_att","total_fg3_made","observed_pct","estimated_talent_pure","shrinkage"
"Ashton Judd","Texas",14,26,6,0.230769230769231,0.286817148242064,-0.0560479174728336
"Malvina Haziri","Washington St",25,67,17,0.253731343283582,0.286801484436749,-0.0330701411531674
"LaReesha Cawthorn","Tennessee Tech",17,27,6,0.222222222222222,0.286777649663286,-0.064555427441064
"Niya Price","UC San Diego",9,30,7,0.233333333333333,0.286739268582138,-0.0534059352488043
"Princess Moody","Providence",27,53,14,0.264150943396226,0.286737454570885,-0.022586511174659
"Tamya Smith","Memphis",26,56,14,0.25,0.286728706820565,-0.0367287068205647
"Raimi McCrary","Incarnate Word",22,63,16,0.253968253968254,0.286713317002106,-0.0327450630338518
"Antonicia Moultrie","Ohio",15,24,5,0.208333333333333,0.286690069379165,-0.0783567360458313
"Devin Coppinger","Washington",17,47,13,0.276595744680851,0.286660075785101,-0.0100643311042499
"Aïssé Coulibaly","Charleston So",16,32,7,0.21875,0.286638383375642,-0.0678883833756419
"Jordan Rosier","UAB",20,49,12,0.244897959183673,0.286599762846747,-0.0417018036630731
"Shakirah Edwards","Troy",15,24,5,0.208333333333333,0.286584806784109,-0.0782514734507758
"Keyarah Berry","Kennesaw St",16,34,8,0.235294117647059,0.286575594520295,-0.0512814768732363
"Ella Corry","Buffalo",16,31,7,0.225806451612903,0.286567337449241,-0.0607608858363379
"Jade Rucker","Austin Peay",20,81,21,0.259259259259259,0.286556118577628,-0.0272968593183691
"Sa'lah Hemingway","Howard",18,25,5,0.2,0.286553178736865,-0.0865531787368647
"Payton Verhulst","Oklahoma",31,155,45,0.290322580645161,0.28654521798769,0.00377736265747136
"Asya Lara Barnes","Towson",13,25,5,0.2,0.28650370889879,-0.0865037088987904
"Jailyn Banks","Belmont",21,87,23,0.264367816091954,0.286488754609607,-0.0221209385176527
"Mallory Heise","St Bonaventure",14,34,8,0.235294117647059,0.286470108755398,-0.0511759911083391
"Alexa Hocevar","Toledo",16,38,9,0.236842105263158,0.28646667022079,-0.0496245649576324
"Kaitlyn Duhon","Auburn",25,76,21,0.276315789473684,0.286404730729633,-0.0100889412559484
"Autumn Taylor","Manhattan",12,25,5,0.2,0.286353416614039,-0.0863534166140394
"Kennedy Sproule","Valparaiso",17,45,11,0.244444444444444,0.286329503577279,-0.0418850591328349
"Natalie Johnson","Akron",23,49,12,0.244897959183673,0.286311977433294,-0.0414140182496207
"Brianna Mead","Temple",24,53,13,0.245283018867925,0.286281476559647,-0.0409984576917226
"Sierra Chambers","Southern Utah",26,124,34,0.274193548387097,0.286241008559621,-0.0120474601725238
"Ndidiamaka Ndukwe","E Kentucky",29,130,35,0.269230769230769,0.286232871165532,-0.0170021019347625
"London Weaver","Chattanooga",10,21,4,0.19047619047619,0.286189931282447,-0.0957137408062569
"Claudia Fiel","Iona",20,39,9,0.230769230769231,0.286186199266888,-0.0554169684976575
"Vanessa Wimberly","Alabama A&M",16,39,8,0.205128205128205,0.286185770454845,-0.0810575653266399
"Jessica Carrothers","UIC",15,21,4,0.19047619047619,0.286104396742207,-0.0956282062660163
"Abigail Shoff","Saint Mary's",26,76,20,0.263157894736842,0.286103022878558,-0.0229451281417155
"Jordan Reid","Purdue FW",29,70,18,0.257142857142857,0.286033611906405,-0.0288907547635483
"Kahlen Norris","Louisiana",26,87,23,0.264367816091954,0.286033219208314,-0.0216654031163603
"Elsa Vedral","Omaha",27,91,25,0.274725274725275,0.286003164729185,-0.0112778900039099
"Jayda Brown","Tulane",23,60,15,0.25,0.285994670307066,-0.035994670307066
"Bryana Block","Sam Houston",12,28,6,0.214285714285714,0.285988668808718,-0.0717029545230039
"Shay Bollin","Wisconsin",26,63,18,0.285714285714286,0.285944851713558,-0.000230565999272403
"Taylor Barbot","Charleston",24,43,10,0.232558139534884,0.285944578987561,-0.0533864394526772
"Amirah Abdur-Rahim","Houston",20,47,12,0.25531914893617,0.28588864564864,-0.0305694967124697
"Marta Leimane","Colorado St",27,59,15,0.254237288135593,0.285878233153898,-0.0316409450183052
"Michaela Fairwell","UC San Diego",10,24,5,0.208333333333333,0.285863654813049,-0.077530321479716
"Sophia LeGoullon","William & Mary",11,25,5,0.2,0.285850271916138,-0.0858502719161384
"MJ Johnson","George Mason",22,49,12,0.244897959183673,0.28579748027329,-0.0408995210896161
"Jamisyn Heaton","Utah State",20,42,10,0.238095238095238,0.285787391974705,-0.0476921538794672
"Dom Nesland","High Point",25,64,16,0.25,0.285777684643001,-0.0357776846430011
"Clara Bielefeld","TCU",16,23,5,0.217391304347826,0.285769652659015,-0.0683783483111892
"Kalise Hill","MD Eastern",20,33,7,0.212121212121212,0.285729268494546,-0.0736080563733339
"Mia Jordan","N Kentucky",29,63,16,0.253968253968254,0.285723292036398,-0.0317550380681437
"Theryn Hallock","Michigan St",8,40,11,0.275,0.285661965788298,-0.010661965788298
"Lainey Spear","Portland",12,21,4,0.19047619047619,0.28565904537741,-0.0951828549012191
"Rylan Buschell","C Michigan",17,28,6,0.214285714285714,0.28564752217809,-0.0713618078923755
"Kelian Cedano","Temple",16,25,5,0.2,0.285637838824793,-0.0856378388247934
"Alyssa Tarpley","Samford",16,25,5,0.2,0.285634992564588,-0.0856349925645882
"Savannah McGowan","St Thomas (MN)",15,24,5,0.208333333333333,0.285625642973891,-0.0772923096405576
"Ally Pape","Cornell",22,42,10,0.238095238095238,0.285559161473603,-0.0474639233783652
"Draya Wacker","Montana",27,95,25,0.263157894736842,0.28555339181237,-0.022395497075528
"April Hooks","Florida A&M",12,24,4,0.166666666666667,0.285541229937877,-0.11887456327121
"Franka Wittenberg","Canisius",22,33,7,0.212121212121212,0.285540485590382,-0.0734192734691701
"Elisa Solé Sanchez","Manhattan",30,152,40,0.263157894736842,0.285525543382471,-0.022367648645629
"Keanna Salave'a","Sacramento St",11,32,7,0.21875,0.285517139329768,-0.0667671393297679
"Mar'Cyah Willis","Tarleton St",22,56,14,0.25,0.285508213079094,-0.0355082130790939
"Diamond Richardson","Wichita St",23,46,11,0.239130434782609,0.285495038528117,-0.0463646037455082
"Madison Roman","Merrimack",23,44,10,0.227272727272727,0.285463191849353,-0.0581904645766257
"Claire Keswick","Northwestern",10,35,9,0.257142857142857,0.285417523460263,-0.028274666317406
"Brittany Harshaw","Kansas",14,30,7,0.233333333333333,0.285401667451227,-0.0520683341178937
"Natalia Williams","Chicago St",16,33,7,0.212121212121212,0.285393589958576,-0.0732723778373637
"Ariana Williams","IU Indy",15,28,6,0.214285714285714,0.285374545743896,-0.0710888314581822
"Mikaela Parris","Mount St Marys",14,29,6,0.206896551724138,0.285318884846548,-0.0784223331224105
"Martina Borrellas","UAlbany",29,78,20,0.256410256410256,0.28531547998282,-0.0289052235725634
"Mary McMorris","Idaho",11,25,5,0.2,0.285313109740537,-0.0853131097405369
"Avery Hjelmstad","Utah",27,120,34,0.283333333333333,0.285283988326821,-0.0019506549934874
"Brooke Suttle","Penn",15,35,8,0.228571428571429,0.285275471601107,-0.0567040430296784
"Asia Wilson","Holy Cross",16,39,9,0.230769230769231,0.285252192374133,-0.0544829616049023
"Aroa Mangas","South Alabama",10,25,5,0.2,0.285240569982075,-0.085240569982075
"Maddie Heiss","Wofford",24,99,26,0.262626262626263,0.28523925601078,-0.0226129933845169
"Ava Card","Chattanooga",24,74,19,0.256756756756757,0.285217681466281,-0.028460924709524
"Skylar Barnes","Coppin St",26,85,21,0.247058823529412,0.285201888986849,-0.0381430654574368
"TK Pitts","Houston",19,27,6,0.222222222222222,0.285199891448587,-0.0629776692263643
"Zay Dyer","Troy",26,60,15,0.25,0.285155164626053,-0.0351551646260532
"CC Mays","Tulane",24,75,19,0.253333333333333,0.2851542330798,-0.0318208997464665
"Kelsey Thompson","Old Dominion",15,25,5,0.2,0.285142180194977,-0.0851421801949774
"Sonia Sato","Saint Francis",22,80,20,0.25,0.285126613408476,-0.0351266134084762
"Alexsyah Goudeau","UT Arlington",25,53,13,0.245283018867925,0.285100350412837,-0.0398173315449121
"Morgan Sieper","Southern Miss",24,84,22,0.261904761904762,0.285096254658931,-0.0231914927541687
"Reagan Jackson","Cincinnati",29,107,30,0.280373831775701,0.285089764195966,-0.00471593242026547
"Ky'Aira Miller","Bowling Green",16,47,11,0.234042553191489,0.285050662976874,-0.051008109785385
"Kailyn Nash","Morgan St",18,41,9,0.219512195121951,0.284986622198486,-0.0654744270765353
"Ana Beatriz Passos Alves da Silva","Idaho",22,53,13,0.245283018867925,0.284936025240901,-0.0396530063729765
"Alaina Payne","Little Rock",16,25,5,0.2,0.284923238129996,-0.0849232381299957
"Allison Clarke","LMU",19,73,19,0.26027397260274,0.284832549044309,-0.0245585764415695
"Maris Zurliene","Lipscomb",23,61,15,0.245901639344262,0.284821860138794,-0.0389202207945317
"Deana Thompson","Buffalo",13,32,7,0.21875,0.284819371823911,-0.0660693718239114
"Lauryn Stover","Mercyhurst",17,26,5,0.192307692307692,0.284807628785888,-0.0924999364781957
"Anastasiia Semenova","Boston U",22,47,11,0.234042553191489,0.284799385127077,-0.0507568319355874
"Jayda Bowen","Alcorn St",14,20,3,0.15,0.284779169995289,-0.134779169995289
"Makayla Rose","UC San Diego",25,70,18,0.257142857142857,0.284762139783753,-0.0276192826408955
"Gwen Jenkins","SC Upstate",25,54,13,0.240740740740741,0.284723542220384,-0.0439828014796429
"Logyn Greer","Colorado",29,74,20,0.27027027027027,0.284686625195075,-0.0144163549248048
"Nyah Hardy","E Illinois",23,84,22,0.261904761904762,0.284676174925811,-0.0227714130210495
"Abigail Wright","Harvard",12,22,4,0.181818181818182,0.284612673921268,-0.102794492103086
"Sabou Gueye","Providence",19,31,7,0.225806451612903,0.284581584184978,-0.0587751325720744
"Kailee Davis","Detroit Mercy",16,67,17,0.253731343283582,0.284573032894898,-0.0308416896113163
"Dymonique Maxie","UC San Diego",23,39,9,0.230769230769231,0.284557955105759,-0.0537887243365278
"Chyra Evans","Utah",22,38,9,0.236842105263158,0.28454812922757,-0.0477060239644123
"Olivia Vinson","Lipscomb",17,57,14,0.245614035087719,0.284536757731731,-0.0389227226440115
"Meghan Fiso","Pepperdine",23,46,11,0.239130434782609,0.284476629440524,-0.045346194657915
"Kaelyn Flowers","Kennesaw St",18,39,9,0.230769230769231,0.284433724532119,-0.0536644937628881
"Cate MacDonald","Dartmouth",19,67,17,0.253731343283582,0.284409488672451,-0.0306781453888691
"Arissa Garcia","Cal Poly",12,22,4,0.181818181818182,0.284369636649986,-0.102551454831804
"Lauren Lee","Purdue FW",25,50,12,0.24,0.284351351961935,-0.044351351961935
"Alex-Anne Bessette","Loyola Chicago",30,121,32,0.264462809917355,0.28432063538104,-0.0198578254636841
"D'Shantae Edwards","Southern",14,21,3,0.142857142857143,0.284298024552956,-0.141440881695813
"Shantavia Dawkins","Dayton",14,22,4,0.181818181818182,0.284271525077903,-0.102453343259721
"Caitlin Frost","Stony Brook",27,132,34,0.257575757575758,0.284259813004534,-0.0266840554287761
"Vivien Nejašmic","Xavier",24,65,17,0.261538461538462,0.284259697192532,-0.0227212356540709
"Jordin Blackmon","Rice",17,26,5,0.192307692307692,0.284219317405957,-0.0919116250982646
"Sydney Thompson","Miss Valley St",20,56,12,0.214285714285714,0.284166500101939,-0.0698807858162244
"Kayla Smith","Indiana St",29,127,34,0.267716535433071,0.284160244580103,-0.0164437091470324
"Ava Smith","Bellarmine",29,205,55,0.268292682926829,0.2841487521045,-0.0158560691776711
"Mya Babbitt","Kent State",26,199,54,0.271356783919598,0.284129725894309,-0.0127729419747115
"Amiya Jenkins","Pitt",12,24,5,0.208333333333333,0.284093659971877,-0.0757603266385433
"Jalayah Ingram","UT Rio Grande",19,26,5,0.192307692307692,0.284092132030091,-0.091784439722399
"Grecia Ferrer Leal","FIU",15,22,4,0.181818181818182,0.284079701198788,-0.102261519380606
"Tia Shelling","Western KY",19,36,8,0.222222222222222,0.284067740071788,-0.0618455178495659
"Adriana Robles","UTSA",21,48,11,0.229166666666667,0.284066534698432,-0.0548998680317651
"Ava Uhrich","Southern Utah",22,71,18,0.253521126760563,0.284065348817348,-0.0305442220567841
"Abby Knauff","North Florida",18,26,5,0.192307692307692,0.284063161549331,-0.0917554692416389
"Marisa Gant","Chicago St",28,105,27,0.257142857142857,0.283988454037638,-0.0268455968947811
"Allie Kubek","Florida St",25,80,21,0.2625,0.283940148738621,-0.021440148738621
"Sanaiya Morris","Nicholls",14,26,5,0.192307692307692,0.283937630182631,-0.0916299378749385
"Gemma Walker","Saint Francis",23,69,17,0.246376811594203,0.28393725703255,-0.0375604454383466
"Anna Kunzwiler","Bucknell",20,40,9,0.225,0.283933354665475,-0.0589333546654752
"Angie Juste-Jean","SC State",16,42,9,0.214285714285714,0.283904693518812,-0.0696189792330975
"Riley Burd","FIU",19,61,15,0.245901639344262,0.283856748653279,-0.0379551093090165
"Shannon Blacher","So Indiana",26,84,22,0.261904761904762,0.28384514857962,-0.0219403866748584
"Aaliyah Gayles","Utah State",21,93,24,0.258064516129032,0.283821870864918,-0.0257573547358853
"Mari Gerton","Florida St",18,42,10,0.238095238095238,0.283821669762397,-0.0457264316671586
"Inés Sotelo","Michigan St",15,30,7,0.233333333333333,0.283804508268215,-0.0504711749348819
"Da'Naria Washington","Indiana St",18,29,6,0.206896551724138,0.283782456996626,-0.0768859052724884
"Kyley Gary-Grayson","Coppin St",9,20,3,0.15,0.283738900848986,-0.133738900848986
"Khylee Pepe","Long Beach St",24,54,13,0.240740740740741,0.283718647229322,-0.042977906488581
"Amya Moody","CSU Northridge",16,40,9,0.225,0.283686340318616,-0.0586863403186162
"Mia Galbraith","Texas St",18,40,9,0.225,0.283633084030306,-0.0586330840303065
"Ellie McDermid","Bradley",26,54,13,0.240740740740741,0.283583890164379,-0.0428431494236385
"Kennedy Brandt","Rutgers",10,20,4,0.2,0.283566603213809,-0.0835666032138089
"Faith Fedd-Robinson","Toledo",17,26,5,0.192307692307692,0.283545387994368,-0.0912376956866754
"Lauren Banks","New Orleans",28,77,19,0.246753246753247,0.283544025720748,-0.0367907789675015
"T'yana Todd","Ohio State",24,65,18,0.276923076923077,0.28352282142283,-0.00659974449975259
"Alexis Cortez","Air Force",23,54,13,0.240740740740741,0.283500287258249,-0.0427595465175083
"Bella Cosme","Utah State",17,40,9,0.225,0.283491173631725,-0.0584911736317246
"Sa'Myah Smith","Virginia",13,32,7,0.21875,0.283487538386509,-0.0647375383865091
"Paige Cofer","Utah Tech",24,78,20,0.256410256410256,0.283461743183369,-0.0270514867731123
"Maggie Cavanaugh","New Hampshire",27,108,28,0.259259259259259,0.283430721088679,-0.0241714618294201
"Brylee Glenn","Minnesota",25,40,10,0.25,0.283412237906089,-0.0334122379060889
"Olivia Klanac","Coastal",13,65,16,0.246153846153846,0.28340946560645,-0.0372556194526035
"Paige Bradley","Coastal",20,68,17,0.25,0.283370737430481,-0.033370737430481
"Lexi Sepulveda","So Indiana",22,36,8,0.222222222222222,0.283353005624836,-0.0611307834026135
"Ella Farrelly","Monmouth",21,49,11,0.224489795918367,0.283352891451417,-0.0588630955330497
"Kamille Brown","UL Monroe",22,33,7,0.212121212121212,0.283345781826804,-0.0712245697055915
"Zalissa Finley","Bakersfield",13,26,5,0.192307692307692,0.283319214966476,-0.0910115226587835
"Alena Cofield","Rider",27,85,21,0.247058823529412,0.283210406929501,-0.0361515834000892
"Haley Walker","FAU",18,34,7,0.205882352941176,0.283171083244836,-0.0772887303036593
"Gabby Betton","Loyola MD",17,30,6,0.2,0.283149449558615,-0.083149449558615
"Dayuna Colvin","Queens",24,41,9,0.219512195121951,0.283145447321822,-0.0636332521998706
"Sandra Frau Garcia","Stony Brook",20,27,5,0.185185185185185,0.283141580965517,-0.0979563957803313
"Grace Billington","UT Martin",25,82,21,0.25609756097561,0.283138443229808,-0.0270408822541986
"Cora Horvath","E Texas A&M",27,166,44,0.265060240963855,0.283106696759612,-0.0180464557957564
"Riley Stack","Old Dominion",18,30,6,0.2,0.283091804927617,-0.0830918049276172
"Ahrray Young","Nevada",26,82,21,0.25609756097561,0.282978721967202,-0.0268811609915927
"Kaylinn Bethea","Saint Joseph's",17,23,4,0.173913043478261,0.282937465427029,-0.109024421948768
"Katie Vasecka","S Dakota St",20,56,14,0.25,0.282921876638272,-0.0329218766382718
"Jocelyne Grier","Boston College",30,158,44,0.278481012658228,0.282870124597804,-0.00438911193957603
"Nadia Moore","Duquesne",5,23,4,0.173913043478261,0.282860390047387,-0.108947346569126
"Amelie Sitterud","San José St",19,55,13,0.236363636363636,0.28284826788704,-0.0464846315234034
"Hailee Swain","Stanford",29,77,20,0.25974025974026,0.282819879163501,-0.0230796194232417
"Destyne Jackson","FAU",19,59,14,0.23728813559322,0.282756380626283,-0.0454682450330625
"Bianca Juzzo","Kent State",11,23,4,0.173913043478261,0.282755113708399,-0.108842070230138
"Leila Wells","Virginia Tech",27,49,12,0.244897959183673,0.282746557611085,-0.037848598427412
"Ta'Viyanna Habib","Rhode Island",17,37,8,0.216216216216216,0.282735067434362,-0.0665188512181453
"Imani Smith","Charlotte",22,48,11,0.229166666666667,0.282731209787018,-0.0535645431203514
"Nyah Lowery","Pacific",29,103,27,0.262135922330097,0.282716775860801,-0.0205808535307039
"Brooklyn Stewart","Oklahoma",16,22,4,0.181818181818182,0.282712755056267,-0.100894573238085
"Benthe Versteeg","Sacramento St",26,90,23,0.255555555555556,0.282701722587387,-0.0271461670318319
"Eryn McKinzie","SE Louisiana",9,20,3,0.15,0.282686397808514,-0.132686397808514
"Mikayla Huffine","Valparaiso",22,44,10,0.227272727272727,0.282685940222381,-0.055413212949654
"Ava Gugliuzza","SIUE",28,137,37,0.27007299270073,0.282685634804853,-0.0126126421041233
"Jorey Buwalda","Milwaukee",28,76,19,0.25,0.282628001006086,-0.0326280010060858
"Jada Leonard","Cleveland St",30,118,31,0.26271186440678,0.282547974127606,-0.0198361097208259
"Da'Myiah Lewis","Texas Southern",21,50,10,0.2,0.282541969497534,-0.0825419694975341
"McKenna Johnson","Butler",23,73,19,0.26027397260274,0.282524993549835,-0.0222510209470949
"Rebekah Graves","Louisville",12,25,5,0.2,0.282524698874109,-0.0825246988741087
"Deja Jones","Texas St",21,55,13,0.236363636363636,0.282521817968692,-0.0461581816050554
"Trinity Turner","Georgia",28,112,31,0.276785714285714,0.282511329686226,-0.0057256154005122
"Jana Falsdottir","Fullerton",25,76,19,0.25,0.282480901013615,-0.0324809010136152
"Cornelia Ellington","Florida A&M",19,66,14,0.212121212121212,0.282463605027465,-0.0703423929062532
"Madison Williams","Incarnate Word",20,45,10,0.222222222222222,0.282442441891253,-0.060220219669031
"Addi Mack","Maryland",26,76,21,0.276315789473684,0.282404803765466,-0.00608901429178171
"Lauren Miller","SIUE",18,37,8,0.216216216216216,0.282402734211776,-0.0661865179955594
"Kennadi Williams","Nebraska",22,40,10,0.25,0.282345901019809,-0.0323459010198087
"Sophia Gregory","Youngstown St",22,30,6,0.2,0.282332811318717,-0.082332811318717
"Maren Louridas","Navy",12,20,3,0.15,0.282241396601524,-0.132241396601524
"Madison Watts","N Arizona",15,20,3,0.15,0.282233666208641,-0.132233666208641
"Angie Smith","Oakland",14,20,3,0.15,0.282227209916101,-0.132227209916101
"Judit Oliva Fernandez","Long Beach St",14,41,9,0.219512195121951,0.282224582102271,-0.0627123869803198
"Caterina Piatti","Florida",25,39,9,0.230769230769231,0.282214687433081,-0.05144545666385
"Claire Henson","Wright St",23,41,9,0.219512195121951,0.282186763156658,-0.0626745680347073
"Adelaide Jernigan","NC State",11,26,5,0.192307692307692,0.282179915219307,-0.0898722229116149
"Brianna Scott","Georgetown",26,60,15,0.25,0.282127478657091,-0.0321274786570909
"Myonna Hooper","Detroit Mercy",29,87,22,0.252873563218391,0.282119267537024,-0.0292457043186329
"Taj Hunter","W Carolina",22,77,19,0.246753246753247,0.282087088845255,-0.0353338420920084
"Jordan Webster","Texas A&M",24,107,29,0.271028037383178,0.281938363083807,-0.0109103257006298
"Sophia Loden","So Indiana",28,96,25,0.260416666666667,0.281928793620184,-0.0215121269535171
"Mya Cotto","Little Rock",27,104,27,0.259615384615385,0.281924817320401,-0.0223094327050165
"Brynn McGaughy","Washington",15,25,5,0.2,0.281923908306708,-0.0819239083067078
"Ke'iara Odume","Yale",23,72,18,0.25,0.281891768945832,-0.0318917689458317
"Gabriella Kelley","Penn",12,27,5,0.185185185185185,0.281873982509529,-0.0966887973243437
"Daniya Brown","Rider",16,50,11,0.22,0.281848140405472,-0.061848140405472
"Erin Powell","N Colorado",26,73,18,0.246575342465753,0.281834297675745,-0.0352589552099916
"Shanihya Brown","New Orleans",21,35,7,0.2,0.281809303046188,-0.0818093030461884
"Ashna Tambe","Penn",11,20,3,0.15,0.281727118070089,-0.131727118070089
"Fiona Hastick","Army",13,27,5,0.185185185185185,0.281722873243812,-0.0965376880586266
"Jada Lee","Robert Morris",24,55,13,0.236363636363636,0.281719021139702,-0.0453553847760653
"Carmen Richardson","ETSU",28,95,24,0.252631578947368,0.281692699941086,-0.0290611209937174
"Se'Lah Reddick","Merrimack",15,21,3,0.142857142857143,0.281669450059131,-0.138812307201988
"Millie Pearson","Morehead St",10,20,3,0.15,0.281632325445375,-0.131632325445375
"Kelly Tumlin","CSU Northridge",16,55,13,0.236363636363636,0.281583569892894,-0.0452199335292572
"Jisca Bila","Niagara",25,58,13,0.224137931034483,0.281577726035572,-0.0574397950010894
"Bianca Silva","Louisiana",21,38,8,0.210526315789474,0.281552165352407,-0.071025849562933
"Katie Fiso","Oregon",23,41,10,0.24390243902439,0.281526268710839,-0.0376238296864489
"Dionna Gray","Kent State",24,56,13,0.232142857142857,0.281475785694146,-0.0493329285512892
"Mor Shabtai","Valparaiso",23,70,17,0.242857142857143,0.28141965499201,-0.0385625121348675
"Khadee Hession","Georgetown",26,109,29,0.26605504587156,0.281382588968399,-0.0153275430968393
"Sira Thienou","Ole Miss",26,93,25,0.268817204301075,0.281331415075873,-0.0125142107747978
"Chelsea Wooten","Texas A&M-CC",27,204,54,0.264705882352941,0.281312056172976,-0.0166061738200347
"Sisi Eleko","E Michigan",21,56,13,0.232142857142857,0.281293955068097,-0.0491510979252394
"Ella Wigal","Akron",19,42,9,0.214285714285714,0.281265495316347,-0.0669797810306323
"Brooke Murrell","Denver",12,20,3,0.15,0.281262248737271,-0.131262248737271
"Jasmine Bascoe","Villanova",29,193,54,0.27979274611399,0.281223987245473,-0.00143124113148341
"Faith Stinson","Saint Joseph's",27,67,16,0.238805970149254,0.281193948622817,-0.0423879784735634
"Karolina Padilla","Denver",16,20,3,0.15,0.281129035781045,-0.131129035781045
"Aisha Dabo","Hampton",17,43,9,0.209302325581395,0.281125024769747,-0.071822699188352
"Nevaeh Jackson","Butler",21,50,12,0.24,0.281053775271627,-0.0410537752716266
"De'Naya Rippey","Saint Peter's",27,73,17,0.232876712328767,0.281002210452664,-0.0481254981238965
"Kennedy Blair","Michigan St",25,45,11,0.244444444444444,0.280917397484592,-0.0364729530401474
"Hana Mühl","Manhattan",27,51,11,0.215686274509804,0.280889550262748,-0.0652032757529444
"Christa Ramos","C Connecticut",18,40,8,0.2,0.280840027218494,-0.0808400272184938
"Gia Adams","Tarleton St",27,106,27,0.254716981132075,0.280833821115066,-0.0261168399829909
"Sh'Diamond McKnight","Nicholls",28,111,28,0.252252252252252,0.28082859268236,-0.0285763404301075
"Grace Lanier","Georgia St",23,49,11,0.224489795918367,0.280817686035075,-0.0563278901167077
"Karley Johnson","Grand Canyon",20,42,9,0.214285714285714,0.28078782677218,-0.0665021124864658
"Alexandra Eldredge","Dartmouth",21,81,20,0.246913580246914,0.280727229378707,-0.0338136491317937
"Sidni Middleton","UT Martin",20,56,13,0.232142857142857,0.280696357348595,-0.0485535002057378
"Gemma Nuñez","Texas Tech",28,60,15,0.25,0.28068893756168,-0.0306889375616795
"Hannah Stines","Washington",27,68,18,0.264705882352941,0.280674626605543,-0.0159687442526019
"Reese Hoadley","Nicholls",18,39,8,0.205128205128205,0.280672166067111,-0.0755439609389064
"Nisea Burrell","Detroit Mercy",23,46,10,0.217391304347826,0.280650731955316,-0.0632594276074895
"Logan Luebbers Palmer","Evansville",18,122,31,0.254098360655738,0.280640112479792,-0.026541751824054
"Jacque Giron","Prairie View",26,110,25,0.227272727272727,0.280633891871111,-0.0533611645983839
"Kennedi Alexander","Memphis",18,39,8,0.205128205128205,0.280617643647623,-0.0754894385194178
"BreAunna Ward","Evansville",19,31,6,0.193548387096774,0.280612237859832,-0.0870638507630574
"Lauren Gerken","Bowling Green",25,161,42,0.260869565217391,0.280601553020138,-0.0197319878027467
"Shelby Fiddler","Presbyterian",8,22,3,0.136363636363636,0.28059928091204,-0.144235644548404
"Gabi Fields","N Colorado",26,63,15,0.238095238095238,0.280583743204535,-0.042488505109297
"Megan Hollingsworth","Pitt",23,44,10,0.227272727272727,0.28055902387196,-0.0532862965992326
"Eva Bradshaw","Stetson",25,50,11,0.22,0.280526693925884,-0.0605266939258841
"Taylor Wilson","Army",23,86,21,0.244186046511628,0.280522285413029,-0.0363362389014014
"Jessica Petrie","Nebraska",27,93,26,0.279569892473118,0.280470244693657,-0.000900352220539025
"Taylor Barnes","California",24,89,23,0.258426966292135,0.280395664207362,-0.0219686979152267
"Anna Rescifina","American",22,32,6,0.1875,0.280389332372824,-0.0928893323728244
"Destini Craig","IU Indy",16,21,3,0.142857142857143,0.2803391868056,-0.137482043948457
"Jailynn Clayton","MD Eastern",13,22,3,0.136363636363636,0.280269573459729,-0.143905937096093
"Ashanti Barnes","James Madison",23,50,11,0.22,0.280183499564936,-0.0601834995649357
"Lilly Meister","Kansas",27,61,15,0.245901639344262,0.280114933297915,-0.0342132939536529
"Jordyn DeVaughn","Air Force",21,74,18,0.243243243243243,0.280100050958891,-0.0368568077156476
"Tyra Taylor","AR-Pine Bluff",16,36,6,0.166666666666667,0.280058576085776,-0.11339190941911
"Sarai Estupiñan","Omaha",31,159,43,0.270440251572327,0.280049256423609,-0.00960900485128169
"Skylar Burke","Santa Barbara",15,35,7,0.2,0.28003858458344,-0.0800385845834397
"Syriah Daniels","Auburn",20,37,8,0.216216216216216,0.280034494709306,-0.0638182784930896
"Mimi Moon","Fullerton",13,21,3,0.142857142857143,0.280023560070325,-0.137166417213182
"Laila Grant","Saint Peter's",15,59,13,0.220338983050847,0.280013354514593,-0.0596743714637451
"Dynasti Pierce","William & Mary",17,33,6,0.181818181818182,0.279999201216236,-0.0981810193980542
"Tatum Greene","Florida St",28,62,15,0.241935483870968,0.279970069973951,-0.0380345861029837
"Erin Edmonds","Mount St Marys",21,62,14,0.225806451612903,0.279937185778929,-0.0541307341660262
"Anaya Harris","Gardner-Webb",13,25,4,0.16,0.279932103608374,-0.119932103608374
"Emma Johansson","CA Baptist",30,118,30,0.254237288135593,0.279905503042551,-0.0256682149069581
"Anisa Jeffries","Grand Canyon",23,50,11,0.22,0.279879011731379,-0.0598790117313794
"Kayanna Cox","UCF",16,44,10,0.227272727272727,0.279804818611093,-0.0525320913383658
"Laini Dahlin","CSU Northridge",16,49,11,0.224489795918367,0.279694867567328,-0.0552050716489603
"Jesstynie Scott","Longwood",26,65,15,0.230769230769231,0.279684157770721,-0.0489149270014905
"Tasia Jordan","Idaho St",17,25,4,0.16,0.279642721052359,-0.119642721052359
"Brooklyn Thrash","E Michigan",25,93,23,0.247311827956989,0.279585578911487,-0.0322737509544973
"Katie Peiffer","Cal Poly",16,58,13,0.224137931034483,0.279572252053375,-0.055434321018892
"Sidney Carr","Hou Christian",18,40,8,0.2,0.279471949778309,-0.0794719497783088
"Loes Rozing","New Mexico St",20,43,9,0.209302325581395,0.279432882064174,-0.0701305564827786
"Kayla Morris","Towson",18,26,4,0.153846153846154,0.27938730920265,-0.125541155356496
